
 Low-frequency dielectric function
  113.000000                  0.000000000000E+00             0.000000000000E+00
  113.500000                  0.000000000000E+00             0.000000000000E+00
  114.000000                  0.000000000000E+00             0.000000000000E+00
  114.500000                  0.000000000000E+00             0.000000000000E+00
  115.000000                  0.000000000000E+00             0.000000000000E+00
  115.500000                  0.000000000000E+00             0.000000000000E+00
  116.000000                  0.000000000000E+00             0.000000000000E+00
  116.500000                  0.000000000000E+00             0.000000000000E+00
  117.000000                  0.000000000000E+00             0.000000000000E+00
  117.500000                  0.000000000000E+00             0.000000000000E+00
  118.000000                  0.000000000000E+00             0.000000000000E+00
  118.500000                  0.000000000000E+00             0.000000000000E+00
  119.000000                  0.000000000000E+00             0.000000000000E+00
  119.500000                  0.000000000000E+00             0.000000000000E+00
  120.000000                  0.000000000000E+00             0.000000000000E+00
  120.500000                  0.000000000000E+00             0.000000000000E+00
  121.000000                  0.000000000000E+00             0.000000000000E+00
  121.500000                  0.000000000000E+00             0.000000000000E+00
  122.000000                  0.000000000000E+00             0.000000000000E+00
  122.500000                  0.000000000000E+00             0.000000000000E+00
  123.000000                  0.000000000000E+00             0.000000000000E+00
  123.500000                  0.000000000000E+00             0.000000000000E+00
  124.000000                  0.000000000000E+00             0.000000000000E+00
  124.500000                  0.000000000000E+00             0.000000000000E+00
  125.000000                  0.000000000000E+00             0.000000000000E+00
  125.500000                  0.000000000000E+00             0.000000000000E+00
  126.000000                  0.000000000000E+00             0.000000000000E+00
  126.500000                  0.000000000000E+00             0.000000000000E+00
  127.000000                  0.000000000000E+00             0.000000000000E+00
  127.500000                  0.000000000000E+00             0.000000000000E+00
  128.000000                  0.000000000000E+00             0.000000000000E+00
  128.500000                  0.000000000000E+00             0.000000000000E+00
  129.000000                  0.000000000000E+00             0.000000000000E+00
  129.500000                  0.000000000000E+00             0.000000000000E+00
  130.000000                  0.000000000000E+00             0.000000000000E+00
  130.500000                  0.000000000000E+00             0.000000000000E+00
  131.000000                  0.000000000000E+00             0.000000000000E+00
  131.500000                  0.000000000000E+00             0.000000000000E+00
  132.000000                  0.000000000000E+00             0.000000000000E+00
  132.500000                  0.000000000000E+00             0.000000000000E+00
  133.000000                  0.000000000000E+00             0.000000000000E+00
  133.500000                  0.000000000000E+00             0.000000000000E+00
  134.000000                  0.000000000000E+00             0.000000000000E+00
  134.500000                  0.000000000000E+00             0.000000000000E+00
  135.000000                  0.000000000000E+00             0.000000000000E+00
  135.500000                  0.000000000000E+00             0.000000000000E+00
  136.000000                  0.000000000000E+00             0.000000000000E+00
  136.500000                  0.000000000000E+00             0.000000000000E+00
  137.000000                  0.000000000000E+00             0.000000000000E+00
  137.500000                  0.000000000000E+00             0.000000000000E+00
  138.000000                  0.000000000000E+00             0.000000000000E+00
  138.500000                  0.000000000000E+00             0.000000000000E+00
  139.000000                  0.000000000000E+00             0.000000000000E+00
  139.500000                  0.000000000000E+00             0.000000000000E+00
  140.000000                  0.000000000000E+00             0.000000000000E+00
  140.500000                  0.000000000000E+00             0.000000000000E+00
  141.000000                  0.000000000000E+00             0.000000000000E+00
  141.500000                  0.000000000000E+00             0.000000000000E+00
  142.000000                  0.000000000000E+00             0.000000000000E+00
  142.500000                  0.000000000000E+00             0.000000000000E+00
  143.000000                  0.000000000000E+00             0.000000000000E+00
  143.500000                  0.000000000000E+00             0.000000000000E+00
  144.000000                  0.000000000000E+00             0.000000000000E+00
  144.500000                  0.000000000000E+00             0.000000000000E+00
  145.000000                  0.000000000000E+00             0.000000000000E+00
  145.500000                  0.000000000000E+00             0.000000000000E+00
  146.000000                  0.000000000000E+00             0.000000000000E+00
  146.500000                  0.000000000000E+00             0.000000000000E+00
  147.000000                  0.000000000000E+00             0.000000000000E+00
  147.500000                  0.000000000000E+00             0.000000000000E+00
  148.000000                  0.000000000000E+00             0.000000000000E+00
  148.500000                  0.000000000000E+00             0.000000000000E+00
  149.000000                  0.000000000000E+00             0.000000000000E+00
  149.500000                  0.000000000000E+00             0.000000000000E+00
  150.000000                  0.000000000000E+00             0.000000000000E+00
  150.500000                  0.000000000000E+00             0.000000000000E+00
  151.000000                  0.000000000000E+00             0.000000000000E+00
  151.500000                  0.000000000000E+00             0.000000000000E+00
  152.000000                  0.000000000000E+00             0.000000000000E+00
  152.500000                  0.000000000000E+00             0.000000000000E+00
  153.000000                  0.000000000000E+00             0.000000000000E+00
  153.500000                  0.000000000000E+00             0.000000000000E+00
  154.000000                  0.000000000000E+00             0.000000000000E+00
  154.500000                  0.000000000000E+00             0.000000000000E+00
  155.000000                  0.000000000000E+00             0.000000000000E+00
  155.500000                  0.000000000000E+00             0.000000000000E+00
  156.000000                  0.000000000000E+00             0.000000000000E+00
  156.500000                  0.000000000000E+00             0.000000000000E+00
  157.000000                  0.000000000000E+00             0.000000000000E+00
  157.500000                  0.000000000000E+00             0.000000000000E+00
  158.000000                  0.000000000000E+00             0.000000000000E+00
  158.500000                  0.000000000000E+00             0.000000000000E+00
  159.000000                  0.000000000000E+00             0.000000000000E+00
  159.500000                  0.000000000000E+00             0.000000000000E+00
  160.000000                  0.000000000000E+00             0.000000000000E+00
  160.500000                  0.000000000000E+00             0.000000000000E+00
  161.000000                  0.000000000000E+00             0.000000000000E+00
  161.500000                  0.000000000000E+00             0.000000000000E+00
  162.000000                  0.000000000000E+00             0.000000000000E+00
  162.500000                  0.000000000000E+00             0.000000000000E+00
  163.000000                  0.000000000000E+00             0.000000000000E+00
  163.500000                  0.000000000000E+00             0.000000000000E+00
  164.000000                  0.000000000000E+00             0.000000000000E+00
  164.500000                  0.000000000000E+00             0.000000000000E+00
  165.000000                  0.000000000000E+00             0.000000000000E+00
  165.500000                  0.000000000000E+00             0.000000000000E+00
  166.000000                  0.000000000000E+00             0.000000000000E+00
  166.500000                  0.000000000000E+00             0.000000000000E+00
  167.000000                  0.000000000000E+00             0.000000000000E+00
  167.500000                  0.000000000000E+00             0.000000000000E+00
  168.000000                  0.000000000000E+00             0.000000000000E+00
  168.500000                  0.000000000000E+00             0.000000000000E+00
  169.000000                  0.000000000000E+00             0.000000000000E+00
  169.500000                  0.000000000000E+00             0.000000000000E+00
  170.000000                  0.000000000000E+00             0.000000000000E+00
  170.500000                  0.000000000000E+00             0.000000000000E+00
  171.000000                  0.000000000000E+00             0.000000000000E+00
  171.500000                  0.000000000000E+00             0.000000000000E+00
  172.000000                  0.000000000000E+00             0.000000000000E+00
  172.500000                  0.000000000000E+00             0.000000000000E+00
  173.000000                  0.000000000000E+00             0.000000000000E+00
  173.500000                  0.000000000000E+00             0.000000000000E+00
  174.000000                  0.000000000000E+00             0.000000000000E+00
  174.500000                  0.000000000000E+00             0.000000000000E+00
  175.000000                  0.000000000000E+00             0.000000000000E+00
  175.500000                  0.000000000000E+00             0.000000000000E+00
  176.000000                  0.000000000000E+00             0.000000000000E+00
  176.500000                  0.000000000000E+00             0.000000000000E+00
  177.000000                  0.000000000000E+00             0.000000000000E+00
  177.500000                  0.000000000000E+00             0.000000000000E+00
  178.000000                  0.000000000000E+00             0.000000000000E+00
  178.500000                  0.000000000000E+00             0.000000000000E+00
  179.000000                  0.000000000000E+00             0.000000000000E+00
  179.500000                  0.000000000000E+00             0.000000000000E+00
  180.000000                  0.000000000000E+00             0.000000000000E+00
  180.500000                  0.000000000000E+00             0.000000000000E+00
  181.000000                  0.000000000000E+00             0.000000000000E+00
  181.500000                  0.000000000000E+00             0.000000000000E+00
  182.000000                  0.000000000000E+00             0.000000000000E+00
  182.500000                  0.000000000000E+00             0.000000000000E+00
  183.000000                  0.000000000000E+00             0.000000000000E+00
  183.500000                  0.000000000000E+00             0.000000000000E+00
  184.000000                  0.000000000000E+00             0.000000000000E+00
  184.500000                  0.000000000000E+00             0.000000000000E+00
  185.000000                  0.000000000000E+00             0.000000000000E+00
  185.500000                  0.000000000000E+00             0.000000000000E+00
  186.000000                  0.000000000000E+00             0.000000000000E+00
  186.500000                  0.000000000000E+00             0.000000000000E+00
  187.000000                  0.000000000000E+00             0.000000000000E+00
  187.500000                  0.000000000000E+00             0.000000000000E+00
  188.000000                  0.000000000000E+00             0.000000000000E+00
  188.500000                  0.000000000000E+00             0.000000000000E+00
  189.000000                  0.000000000000E+00             0.000000000000E+00
  189.500000                  0.000000000000E+00             0.000000000000E+00
  190.000000                  0.000000000000E+00             0.000000000000E+00
  190.500000                  0.000000000000E+00             0.000000000000E+00
  191.000000                  0.000000000000E+00             0.000000000000E+00
  191.500000                  0.000000000000E+00             0.000000000000E+00
  192.000000                  0.000000000000E+00             0.000000000000E+00
  192.500000                  0.000000000000E+00             0.000000000000E+00
  193.000000                  0.000000000000E+00             0.000000000000E+00
  193.500000                  0.000000000000E+00             0.000000000000E+00
  194.000000                  0.000000000000E+00             0.000000000000E+00
  194.500000                  0.000000000000E+00             0.000000000000E+00
  195.000000                  0.000000000000E+00             0.000000000000E+00
  195.500000                  0.000000000000E+00             0.000000000000E+00
  196.000000                  0.000000000000E+00             0.000000000000E+00
  196.500000                  0.000000000000E+00             0.000000000000E+00
  197.000000                  0.000000000000E+00             0.000000000000E+00
  197.500000                  0.000000000000E+00             0.000000000000E+00
  198.000000                  0.000000000000E+00             0.000000000000E+00
  198.500000                  0.000000000000E+00             0.000000000000E+00
  199.000000                  0.000000000000E+00             0.000000000000E+00
  199.500000                  0.000000000000E+00             0.000000000000E+00
  200.000000                  0.000000000000E+00             0.000000000000E+00
  200.500000                  0.000000000000E+00             0.000000000000E+00
  201.000000                  0.000000000000E+00             0.000000000000E+00
  201.500000                  0.000000000000E+00             0.000000000000E+00
  202.000000                  0.000000000000E+00             0.000000000000E+00
  202.500000                  0.000000000000E+00             0.000000000000E+00
  203.000000                  0.000000000000E+00             0.000000000000E+00
  203.500000                  0.000000000000E+00             0.000000000000E+00
  204.000000                  0.000000000000E+00             0.000000000000E+00
  204.500000                  0.000000000000E+00             0.000000000000E+00
  205.000000                  0.000000000000E+00             0.000000000000E+00
  205.500000                  0.000000000000E+00             0.000000000000E+00
  206.000000                  0.000000000000E+00             0.000000000000E+00
  206.500000                  0.000000000000E+00             0.000000000000E+00
  207.000000                  0.000000000000E+00             0.000000000000E+00
  207.500000                  0.000000000000E+00             0.000000000000E+00
  208.000000                  0.000000000000E+00             0.000000000000E+00
  208.500000                  0.000000000000E+00             0.000000000000E+00
  209.000000                  0.000000000000E+00             0.000000000000E+00
  209.500000                  0.000000000000E+00             0.000000000000E+00
  210.000000                  0.000000000000E+00             0.000000000000E+00
  210.500000                  0.000000000000E+00             0.000000000000E+00
  211.000000                  0.000000000000E+00             0.000000000000E+00
  211.500000                  0.000000000000E+00             0.000000000000E+00
  212.000000                  0.000000000000E+00             0.000000000000E+00
  212.500000                  0.000000000000E+00             0.000000000000E+00
  213.000000                  0.000000000000E+00             0.000000000000E+00
  213.500000                  0.000000000000E+00             0.000000000000E+00
  214.000000                  0.000000000000E+00             0.000000000000E+00
  214.500000                  0.000000000000E+00             0.000000000000E+00
  215.000000                  0.000000000000E+00             0.000000000000E+00
  215.500000                  0.000000000000E+00             0.000000000000E+00
  216.000000                  0.000000000000E+00             0.000000000000E+00
  216.500000                  0.000000000000E+00             0.000000000000E+00
  217.000000                  0.000000000000E+00             0.000000000000E+00
  217.500000                  0.000000000000E+00             0.000000000000E+00
  218.000000                  0.000000000000E+00             0.000000000000E+00
  218.500000                  0.000000000000E+00             0.000000000000E+00
  219.000000                  0.000000000000E+00             0.000000000000E+00
  219.500000                  0.000000000000E+00             0.000000000000E+00
  220.000000                  0.000000000000E+00             0.000000000000E+00
  220.500000                  0.000000000000E+00             0.000000000000E+00
  221.000000                  0.000000000000E+00             0.000000000000E+00
  221.500000                  0.000000000000E+00             0.000000000000E+00
  222.000000                  0.000000000000E+00             0.000000000000E+00
  222.500000                  0.000000000000E+00             0.000000000000E+00
  223.000000                  0.000000000000E+00             0.000000000000E+00
  223.500000                  0.000000000000E+00             0.000000000000E+00
  224.000000                  0.000000000000E+00             0.000000000000E+00
  224.500000                  0.000000000000E+00             0.000000000000E+00
  225.000000                  0.000000000000E+00             0.000000000000E+00
  225.500000                  0.000000000000E+00             0.000000000000E+00
  226.000000                  0.000000000000E+00             0.000000000000E+00
  226.500000                  0.000000000000E+00             0.000000000000E+00
  227.000000                  0.000000000000E+00             0.000000000000E+00
  227.500000                  0.000000000000E+00             0.000000000000E+00
  228.000000                  0.000000000000E+00             0.000000000000E+00
  228.500000                  0.000000000000E+00             0.000000000000E+00
  229.000000                  0.000000000000E+00             0.000000000000E+00
  229.500000                  0.000000000000E+00             0.000000000000E+00
  230.000000                  0.000000000000E+00             0.000000000000E+00
  230.500000                  0.000000000000E+00             0.000000000000E+00
  231.000000                  0.000000000000E+00             0.000000000000E+00
  231.500000                  0.000000000000E+00             0.000000000000E+00
  232.000000                  0.000000000000E+00             0.000000000000E+00
  232.500000                  0.000000000000E+00             0.000000000000E+00
  233.000000                  0.000000000000E+00             0.000000000000E+00
  233.500000                  0.000000000000E+00             0.000000000000E+00
  234.000000                  0.000000000000E+00             0.000000000000E+00
  234.500000                  0.000000000000E+00             0.000000000000E+00
  235.000000                  0.000000000000E+00             0.000000000000E+00
  235.500000                  0.000000000000E+00             0.000000000000E+00
  236.000000                  0.000000000000E+00             0.000000000000E+00
  236.500000                  0.000000000000E+00             0.000000000000E+00
  237.000000                  0.000000000000E+00             0.000000000000E+00
  237.500000                  0.000000000000E+00             0.000000000000E+00
  238.000000                  0.000000000000E+00             0.000000000000E+00
  238.500000                  0.000000000000E+00             0.000000000000E+00
  239.000000                  0.000000000000E+00             0.000000000000E+00
  239.500000                  0.000000000000E+00             0.000000000000E+00
  240.000000                  0.000000000000E+00             0.000000000000E+00
  240.500000                  0.000000000000E+00             0.000000000000E+00
  241.000000                  0.000000000000E+00             0.000000000000E+00
  241.500000                  0.000000000000E+00             0.000000000000E+00
  242.000000                  0.000000000000E+00             0.000000000000E+00
  242.500000                  0.000000000000E+00             0.000000000000E+00
  243.000000                  0.000000000000E+00             0.000000000000E+00
  243.500000                  0.000000000000E+00             0.000000000000E+00
  244.000000                  0.000000000000E+00             0.000000000000E+00
  244.500000                  0.000000000000E+00             0.000000000000E+00
  245.000000                  0.000000000000E+00             0.000000000000E+00
  245.500000                  0.000000000000E+00             0.000000000000E+00
  246.000000                  0.000000000000E+00             0.000000000000E+00
  246.500000                  0.000000000000E+00             0.000000000000E+00
  247.000000                  0.000000000000E+00             0.000000000000E+00
  247.500000                  0.000000000000E+00             0.000000000000E+00
  248.000000                  0.000000000000E+00             0.000000000000E+00
  248.500000                  0.000000000000E+00             0.000000000000E+00
  249.000000                  0.000000000000E+00             0.000000000000E+00
  249.500000                  0.000000000000E+00             0.000000000000E+00
  250.000000                  0.000000000000E+00             0.000000000000E+00
  250.500000                  0.000000000000E+00             0.000000000000E+00
  251.000000                  0.000000000000E+00             0.000000000000E+00
  251.500000                  0.000000000000E+00             0.000000000000E+00
  252.000000                  0.000000000000E+00             0.000000000000E+00
  252.500000                  0.000000000000E+00             0.000000000000E+00
  253.000000                  0.000000000000E+00             0.000000000000E+00
  253.500000                  0.000000000000E+00             0.000000000000E+00
  254.000000                  0.000000000000E+00             0.000000000000E+00
  254.500000                  0.000000000000E+00             0.000000000000E+00
  255.000000                  0.000000000000E+00             0.000000000000E+00
  255.500000                  0.000000000000E+00             0.000000000000E+00
  256.000000                  0.000000000000E+00             0.000000000000E+00
  256.500000                  0.000000000000E+00             0.000000000000E+00
  257.000000                  0.000000000000E+00             0.000000000000E+00
  257.500000                  0.000000000000E+00             0.000000000000E+00
  258.000000                  0.000000000000E+00             0.000000000000E+00
  258.500000                  0.000000000000E+00             0.000000000000E+00
  259.000000                  0.000000000000E+00             0.000000000000E+00
  259.500000                  0.000000000000E+00             0.000000000000E+00
  260.000000                  0.000000000000E+00             0.000000000000E+00
  260.500000                  0.000000000000E+00             0.000000000000E+00
  261.000000                  0.000000000000E+00             0.000000000000E+00
  261.500000                  0.000000000000E+00             0.000000000000E+00
  262.000000                  0.000000000000E+00             0.000000000000E+00
  262.500000                  0.000000000000E+00             0.000000000000E+00
  263.000000                  0.000000000000E+00             0.000000000000E+00
  263.500000                  0.000000000000E+00             0.000000000000E+00
  264.000000                  0.000000000000E+00             0.000000000000E+00
  264.500000                  0.000000000000E+00             0.000000000000E+00
  265.000000                  0.000000000000E+00             0.000000000000E+00
  265.500000                  0.000000000000E+00             0.000000000000E+00
  266.000000                  0.000000000000E+00             0.000000000000E+00
  266.500000                  0.000000000000E+00             0.000000000000E+00
  267.000000                  0.000000000000E+00             0.000000000000E+00
  267.500000                  0.000000000000E+00             0.000000000000E+00
  268.000000                  0.000000000000E+00             0.000000000000E+00
  268.500000                  0.000000000000E+00             0.000000000000E+00
  269.000000                  0.000000000000E+00             0.000000000000E+00
  269.500000                  0.000000000000E+00             0.000000000000E+00
  270.000000                  0.000000000000E+00             0.000000000000E+00
  270.500000                  0.000000000000E+00             0.000000000000E+00
  271.000000                  0.000000000000E+00             0.000000000000E+00
  271.500000                  0.000000000000E+00             0.000000000000E+00
  272.000000                  0.000000000000E+00             0.000000000000E+00
  272.500000                  0.000000000000E+00             0.000000000000E+00
  273.000000                  0.000000000000E+00             0.000000000000E+00
  273.500000                  0.000000000000E+00             0.000000000000E+00
  274.000000                  0.000000000000E+00             0.000000000000E+00
  274.500000                  0.000000000000E+00             0.000000000000E+00
  275.000000                  0.000000000000E+00             0.000000000000E+00
  275.500000                  0.000000000000E+00             0.000000000000E+00
  276.000000                  0.000000000000E+00             0.000000000000E+00
  276.500000                  0.000000000000E+00             0.000000000000E+00
  277.000000                  0.000000000000E+00             0.000000000000E+00
  277.500000                  0.000000000000E+00             0.000000000000E+00
  278.000000                  0.000000000000E+00             0.000000000000E+00
  278.500000                  0.000000000000E+00             0.000000000000E+00
  279.000000                  0.000000000000E+00             0.000000000000E+00
  279.500000                  0.000000000000E+00             0.000000000000E+00
  280.000000                  0.000000000000E+00             0.000000000000E+00
  280.500000                  0.000000000000E+00             0.000000000000E+00
  281.000000                  0.000000000000E+00             0.000000000000E+00
  281.500000                  0.000000000000E+00             0.000000000000E+00
  282.000000                  0.000000000000E+00             0.000000000000E+00
  282.500000                  0.000000000000E+00             0.000000000000E+00
  283.000000                  0.000000000000E+00             0.000000000000E+00
  283.500000                  0.000000000000E+00             0.000000000000E+00
  284.000000                  0.000000000000E+00             0.000000000000E+00
  284.500000                  0.000000000000E+00             0.000000000000E+00
  285.000000                  0.000000000000E+00             0.000000000000E+00
  285.500000                  0.000000000000E+00             0.000000000000E+00
  286.000000                  0.000000000000E+00             0.000000000000E+00
  286.500000                  0.000000000000E+00             0.000000000000E+00
  287.000000                  0.000000000000E+00             0.000000000000E+00
  287.500000                  0.000000000000E+00             0.000000000000E+00
  288.000000                  0.000000000000E+00             0.000000000000E+00
  288.500000                  0.000000000000E+00             0.000000000000E+00
  289.000000                  0.000000000000E+00             0.000000000000E+00
  289.500000                  0.000000000000E+00             0.000000000000E+00
  290.000000                  0.000000000000E+00             0.000000000000E+00
  290.500000                  0.000000000000E+00             0.000000000000E+00
  291.000000                  0.000000000000E+00             0.000000000000E+00
  291.500000                  0.000000000000E+00             0.000000000000E+00
  292.000000                  0.000000000000E+00             0.000000000000E+00
  292.500000                  0.000000000000E+00             0.000000000000E+00
  293.000000                  0.000000000000E+00             0.000000000000E+00
  293.500000                  0.000000000000E+00             0.000000000000E+00
  294.000000                  0.000000000000E+00             0.000000000000E+00
  294.500000                  0.000000000000E+00             0.000000000000E+00
  295.000000                  0.000000000000E+00             0.000000000000E+00
  295.500000                  0.000000000000E+00             0.000000000000E+00
  296.000000                  0.000000000000E+00             0.000000000000E+00
  296.500000                  0.000000000000E+00             0.000000000000E+00


                             Tensor Component : zz

    Energy                        Real(eps_lf)                    Im(eps_lf)

    0.000000                  2.732129189458E+00             0.000000000000E+00
    0.500000                  2.732139538571E+00             6.209697964812E-06
    1.000000                  2.732170589297E+00             1.242142833748E-05
    1.500000                  2.732222351798E+00             1.863722518910E-05
    2.000000                  2.732294843025E+00             2.485912591982E-05
    2.500000                  2.732388086726E+00             3.108917292969E-05
    3.000000                  2.732502113467E+00             3.732941529721E-05
    3.500000                  2.732636960658E+00             4.358191046807E-05
    4.000000                  2.732792672584E+00             4.984872595675E-05
    4.500000                  2.732969300439E+00             5.613194106357E-05
    5.000000                  2.733166902372E+00             6.243364860986E-05
    5.500000                  2.733385543531E+00             6.875595669408E-05
    6.000000                  2.733625296121E+00             7.510099047143E-05
    6.500000                  2.733886239459E+00             8.147089396007E-05
    7.000000                  2.734168460044E+00             8.786783187657E-05
    7.500000                  2.734472051628E+00             9.429399150379E-05
    8.000000                  2.734797115292E+00             1.007515845940E-04
    8.500000                  2.735143759535E+00             1.072428493109E-04
    9.000000                  2.735512100363E+00             1.137700522125E-04
    9.500000                  2.735902261385E+00             1.203354902804E-04
   10.000000                  2.736314373922E+00             1.269414929967E-04
   10.500000                  2.736748577116E+00             1.335904244729E-04
   11.000000                  2.737205018050E+00             1.402846856359E-04
   11.500000                  2.737683851875E+00             1.470267164721E-04
   12.000000                  2.738185241942E+00             1.538189983369E-04
   12.500000                  2.738709359946E+00             1.606640563306E-04
   13.000000                  2.739256386075E+00             1.675644617482E-04
   13.500000                  2.739826509169E+00             1.745228346049E-04
   14.000000                  2.740419926885E+00             1.815418462439E-04
   14.500000                  2.741036845873E+00             1.886242220309E-04
   15.000000                  2.741677481962E+00             1.957727441406E-04
   15.500000                  2.742342060353E+00             2.029902544404E-04
   16.000000                  2.743030815824E+00             2.102796574776E-04
   16.500000                  2.743743992941E+00             2.176439235761E-04
   17.000000                  2.744481846288E+00             2.250860920484E-04
   17.500000                  2.745244640697E+00             2.326092745304E-04
   18.000000                  2.746032651497E+00             2.402166584459E-04
   18.500000                  2.746846164775E+00             2.479115106073E-04
   19.000000                  2.747685477642E+00             2.556971809627E-04
   19.500000                  2.748550898520E+00             2.635771064942E-04
   20.000000                  2.749442747438E+00             2.715548152804E-04
   20.500000                  2.750361356343E+00             2.796339307283E-04
   21.000000                  2.751307069422E+00             2.878181759875E-04
   21.500000                  2.752280243449E+00             2.961113785555E-04
   22.000000                  2.753281248132E+00             3.045174750857E-04
   22.500000                  2.754310466492E+00             3.130405164093E-04
   23.000000                  2.755368295250E+00             3.216846727840E-04
   23.500000                  2.756455145233E+00             3.304542393823E-04
   24.000000                  2.757571441800E+00             3.393536420339E-04
   24.500000                  2.758717625291E+00             3.483874432352E-04
   25.000000                  2.759894151486E+00             3.575603484448E-04
   25.500000                  2.761101492101E+00             3.668772126783E-04
   26.000000                  2.762340135291E+00             3.763430474220E-04
   26.500000                  2.763610586185E+00             3.859630278853E-04
   27.000000                  2.764913367449E+00             3.957425006088E-04
   27.500000                  2.766249019862E+00             4.056869914533E-04
   28.000000                  2.767618102936E+00             4.158022139899E-04
   28.500000                  2.769021195551E+00             4.260940783163E-04
   29.000000                  2.770458896626E+00             4.365687003265E-04
   29.500000                  2.771931825822E+00             4.472324114597E-04
   30.000000                  2.773440624278E+00             4.580917689598E-04
   30.500000                  2.774985955380E+00             4.691535666759E-04
   31.000000                  2.776568505570E+00             4.804248464390E-04
   31.500000                  2.778188985189E+00             4.919129100505E-04
   32.000000                  2.779848129370E+00             5.036253319208E-04
   32.500000                  2.781546698962E+00             5.155699724010E-04
   33.000000                  2.783285481514E+00             5.277549918514E-04
   33.500000                  2.785065292290E+00             5.401888654946E-04
   34.000000                  2.786886975355E+00             5.528803991051E-04
   34.500000                  2.788751404694E+00             5.658387455899E-04
   35.000000                  2.790659485405E+00             5.790734225197E-04
   35.500000                  2.792612154944E+00             5.925943306747E-04
   36.000000                  2.794610384430E+00             6.064117736717E-04
   36.500000                  2.796655180027E+00             6.205364787492E-04
   37.000000                  2.798747584392E+00             6.349796187864E-04
   37.500000                  2.800888678195E+00             6.497528356438E-04
   38.000000                  2.803079581728E+00             6.648682649173E-04
   38.500000                  2.805321456589E+00             6.803385622042E-04
   39.000000                  2.807615507465E+00             6.961769309892E-04
   39.500000                  2.809962984005E+00             7.123971522659E-04
   40.000000                  2.812365182799E+00             7.290136160197E-04
   40.500000                  2.814823449459E+00             7.460413547072E-04
   41.000000                  2.817339180822E+00             7.634960788783E-04
   41.500000                  2.819913827274E+00             7.813942151013E-04
   42.000000                  2.822548895199E+00             7.997529463623E-04
   42.500000                  2.825245949574E+00             8.185902551260E-04
   43.000000                  2.828006616709E+00             8.379249692613E-04
   43.500000                  2.830832587144E+00             8.577768110513E-04
   44.000000                  2.833725618720E+00             8.781664495289E-04
   44.500000                  2.836687539821E+00             8.991155563975E-04
   45.000000                  2.839720252819E+00             9.206468658222E-04
   45.500000                  2.842825737718E+00             9.427842383997E-04
   46.000000                  2.846006056024E+00             9.655527296470E-04
   46.500000                  2.849263354845E+00             9.889786633754E-04
   47.000000                  2.852599871249E+00             1.013089710355E-03
   47.500000                  2.856017936894E+00             1.037914972710E-03
   48.000000                  2.859519982943E+00             1.063485074526E-03
   48.500000                  2.863108545305E+00             1.089832259200E-03
   49.000000                  2.866786270194E+00             1.116990494115E-03
   49.500000                  2.870555920070E+00             1.144995583269E-03
   50.000000                  2.874420379952E+00             1.173885288568E-03
   50.500000                  2.878382664163E+00             1.203699460544E-03
   51.000000                  2.882445923523E+00             1.234480179355E-03
   51.500000                  2.886613453027E+00             1.266271906983E-03
   52.000000                  2.890888700058E+00             1.299121651693E-03
   52.500000                  2.895275273161E+00             1.333079145853E-03
   53.000000                  2.899776951444E+00             1.368197038409E-03
   53.500000                  2.904397694635E+00             1.404531103383E-03
   54.000000                  2.909141653873E+00             1.442140465960E-03
   54.500000                  2.914013183280E+00             1.481087847864E-03
   55.000000                  2.919016852382E+00             1.521439833933E-03
   55.500000                  2.924157459462E+00             1.563267162024E-03
   56.000000                  2.929440045920E+00             1.606645038588E-03
   56.500000                  2.934869911729E+00             1.651653482571E-03
   57.000000                  2.940452632091E+00             1.698377700567E-03
   57.500000                  2.946194075394E+00             1.746908496521E-03
   58.000000                  2.952100422609E+00             1.797342719667E-03
   58.500000                  2.958178188233E+00             1.849783754830E-03
   59.000000                  2.964434242956E+00             1.904342059736E-03
   59.500000                  2.970875838197E+00             1.961135754560E-03
   60.000000                  2.977510632705E+00             2.020291269579E-03
   60.500000                  2.984346721416E+00             2.081944057597E-03
   61.000000                  2.991392666812E+00             2.146239378626E-03
   61.500000                  2.998657533016E+00             2.213333165336E-03
   62.000000                  3.006150922931E+00             2.283392978916E-03
   62.500000                  3.013883018720E+00             2.356599066304E-03
   63.000000                  3.021864625997E+00             2.433145531256E-03
   63.500000                  3.030107222132E+00             2.513241633484E-03
   64.000000                  3.038623009119E+00             2.597113232133E-03
   64.500000                  3.047424971517E+00             2.685004392207E-03
   65.000000                  3.056526940050E+00             2.777179175312E-03
   65.500000                  3.065943661511E+00             2.873923639303E-03
   66.000000                  3.075690875709E+00             2.975548075139E-03
   66.500000                  3.085785400327E+00             3.082389513666E-03
   67.000000                  3.096245224609E+00             3.194814540215E-03
   67.500000                  3.107089613020E+00             3.313222460967E-03
   68.000000                  3.118339220096E+00             3.438048872254E-03
   68.500000                  3.130016217947E+00             3.569769692467E-03
   69.000000                  3.142144438052E+00             3.708905726405E-03
   69.500000                  3.154749529265E+00             3.856027843940E-03
   70.000000                  3.167859134226E+00             4.011762869351E-03
   70.500000                  3.181503086726E+00             4.176800295014E-03
   71.000000                  3.195713633002E+00             4.351899953994E-03
   71.500000                  3.210525680399E+00             4.537900811326E-03
   72.000000                  3.225977077444E+00             4.735731064340E-03
   72.500000                  3.242108930052E+00             4.946419779635E-03
   73.000000                  3.258965959428E+00             5.171110339802E-03
   73.500000                  3.276596908215E+00             5.411076028839E-03
